,Recall,Country,Training Size
0,0.5414285714285715,gb,4096
1,0.503242542153048,de,4096
2,0.59765625,pl,4096
3,0.5414285714285715,gb,8192
4,0.503242542153048,de,8192
5,0.768798828125,pl,8192
6,0.5414285714285715,gb,16384
7,0.503242542153048,de,16384
8,0.927490234375,pl,16384
